trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,exported_strategy_name,exported_bot_name,registry_strategy_name,registry_bot_name,registry_tab_name,registry_chart_location,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-05,2026-05-05 12:32:50,2026-05-05 12:35:53,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28112.75,28122.25,190.0,190.0,38.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,3.05,,,4,-380.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 12:45:33,2026-05-05 12:47:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28113.0,28122.5,190.0,190.0,38.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.65,,,5,-190.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 12:47:13,2026-05-05 12:47:28,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,Compression Clean B,,15 Range Momentum V1A,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28120.75,28122.5,35.0,35.0,7.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.25,,,6,-155.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 13:12:11,2026-05-05 13:15:29,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28121.5,28131.25,195.0,195.0,39.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,3.3,,,7,40.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 13:18:00,2026-05-05 13:18:18,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,Compression Clean B,,15 Range Momentum V1A,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28128.5,28131.25,55.0,55.0,11.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.3,,,8,95.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 15:58:17,2026-05-05 16:00:03,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,Compression Clean B,,15 Range Momentum V1A,NQ V3C Compression Clean B,,Compression Clean B,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28133.0,28135.25,45.0,45.0,9.0,WIN,SESSION_CLOSE,,,TRANSITION,BRACKET_MACRO,TrendDown,LATE_DAY_CONVICTION,50,NO_CLEAR_STAGE_C_ALIGNMENT,0,TREND_COMPRESSION,1.77,,,9,140.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 12:36:29,2026-05-05 12:36:29,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,V3_Compression_Sniper_V3C,,Compression Sniper C,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28128.75,28099.5,-585.0,-585.0,-117.0,LOSS,Stop loss,28099.5,585.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.0,-1.0,-1.0,1,-585.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 12:36:29,2026-05-05 12:39:46,V3C,SimV3C-NQ-2C,V3_Compression_Sniper_V3C,Compression Sniper C,,15 Range Momentum V1A,V3_Compression_Sniper_V3C,,Compression Sniper C,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28128.75,28099.5,-585.0,-585.0,-117.0,LOSS,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,3.28,,,2,-1170.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 12:47:55,2026-05-05 13:51:40,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,V3_Compression_Sniper_V3C,,Compression Sniper C,Top Middle,N/A,NQ,NQ JUN26,LONG,1,28129.0,28161.5,650.0,650.0,130.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,63.75,,,3,-520.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 15:38:59,2026-05-05 15:41:50,V1A,SimV3C-NQ-2D,UNKNOWN,UNMAPPED,,15 Range Momentum V1A,UNKNOWN,,,,N/A,NQ,NQ JUN26,LONG,1,28167.0,28156.75,-205.0,-205.0,-41.0,LOSS,STOP_HIT,,,TRANSITION,TREND,Balance,LATE_DAY_CONVICTION,0,HIGH_CONFLICT,0,TREND_COMPRESSION,2.85,,,1,-205.0,2026-05-05 17:56:53,UNMAPPED_ACCOUNT;UNMAPPED_BOT;SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 12:30:00,2026-05-05 12:40:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,Momo 5M OG,Momo 5M OG,Momo_V3C,,Momentum Slope A,Bottom Left,N/A,NQ,NQ JUN26,SHORT,1,28108.0,28109.75,-35.0,-35.0,-7.0,LOSS,SlopeX,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,10.0,,,1,-35.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 12:32:50,2026-05-05 12:35:01,V3C,SimV3C-NQ-4A,Momo_V3C,Momentum Slope A,,15 Range Momentum V1A,Momo_V3C,,Momentum Slope A,Bottom Left,N/A,NQ,NQ JUN26,LONG,1,28112.75,28109.75,-60.0,-60.0,-12.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,2.18,,,2,-95.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 12:50:00,2026-05-05 13:00:00,V3C,SimV3C-NQ-4A,Momo 5M OG,Momo 5M OG,Momo 5M OG,Momo 5M OG,Momo_V3C,,Momentum Slope A,Bottom Left,N/A,NQ,NQ JUN26,LONG,1,28120.75,28123.0,45.0,45.0,9.0,WIN,SlopeX,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,10.0,,,3,-50.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 12:47:59,2026-05-05 12:55:00,V3C,SimV3C-NQ-4B,Momo_V3C,Momentum Slope B,,15 Range Momentum V1A,Momo_V3C,,Momentum Slope B,Bottom Left,N/A,NQ,NQ JUN26,LONG,1,28127.5,28123.0,-90.0,-90.0,-18.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,7.02,,,1,-90.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 12:50:00,2026-05-05 13:00:00,V3C,SimV3C-NQ-4B,Momo_V3C Mode B,Momo_V3C Mode B,Momo_V3C Mode B,Momo_V3C Mode B,Momo_V3C,,Momentum Slope B,Bottom Left,N/A,NQ,NQ JUN26,LONG,1,28120.75,28123.0,45.0,45.0,9.0,WIN,SlopeX,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,10.0,,,2,-45.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 12:28:01,2026-05-05 12:28:07,V3C,SimV3C-NQ-5A,ADX_DI_V3C,ADX 5m Trinity OFF,,15 Range Momentum V1A,ADX_DI_V3C,,ADX 5m Trinity OFF,Bottom Right,N/A,NQ,NQ JUN26,SHORT,1,28100.0,28097.75,45.0,45.0,9.0,WIN,TARGET_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.1,,,1,45.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 12:28:53,2026-05-05 12:30:48,V3C,SimV3C-NQ-5A,ADX_DI_V3C,ADX 5m Trinity OFF,,15 Range Momentum V1A,ADX_DI_V3C,,ADX 5m Trinity OFF,Bottom Right,N/A,NQ,NQ JUN26,LONG,1,28113.75,28119.75,120.0,120.0,24.0,WIN,STOP_HIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.92,,,2,165.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 13:49:59,2026-05-05 13:51:40,V3D,SimV3D-NQ-3A,Fader_V3D A,V3D_Fader_A,Fader_V3D A,V3D_Fader_A,Fader_V3D,Fader_V3D,Fader A,Top 3,A,NQ,NQ JUN26,SHORT,4,28151.88,28159.5,-610.0,-610.0,-122.0,LOSS,STOP_HIT,28159.5,610.0,ROTATION_LIQUID,ROTATION,Transition,POST_LUNCH_ROTATION,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,1.68,-1.0,-1.0,1,-610.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 13:50:00,2026-05-05 13:51:40,V3D,SimV3D-NQ-3A,Fader_V3D,Fader_V3D,,15 Range Momentum V1A,Fader_V3D,Fader_V3D,Fader A,Top 3,N/A,NQ,NQ JUN26,SHORT,1,28151.75,28159.5,-155.0,-155.0,-31.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_LUNCH_ROTATION,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,1.67,,,2,-765.0,2026-05-05 17:56:53,SHARED_EXPORTER_LABEL
2026-05-05,2026-05-05 10:25:15,2026-05-05 10:27:01,V3D,SimV3D-NQ-5A,ADX_DI_V3D,V3D_ADX_DI_A,ADX_DI_V3D,V3D_ADX_DI_A,ADX_DI_V3D,ADX_DI_V3D,ADX DI A,Top 5,A,NQ,NQ JUN26,LONG,1,28131.5,28121.5,-200.0,-200.0,-40.0,LOSS,STOP_HIT,28100.25,625.0,TREND_COMPRESSION,TREND,TrendUp,PRE_IB_MATURATION,44,DIRECTIONAL_MODERATE,0,ROTATION_ILLIQUID,1.77,-0.32,-0.32,1,-200.0,2026-05-05 17:56:53,OK
2026-05-05,2026-05-05 12:48:00,2026-05-05 13:09:00,V3C,,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,UNKNOWN,,,,N/A,NQ,NQ JUN26,LONG,1,28127.5,28111.0,-330.0,-330.0,-66.0,LOSS,Stop loss,28111.0,330.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LUNCH_AUCTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,21.0,-1.0,-1.0,1,-330.0,2026-05-05 17:56:53,MISSING_ACCOUNT
2026-05-05,2026-05-05 13:18:00,2026-05-05 13:27:00,V3C,,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,UNKNOWN,,,,N/A,NQ,NQ JUN26,LONG,1,28128.5,28143.25,295.0,295.0,59.0,WIN,Profit target,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,9.0,,,2,-35.0,2026-05-05 17:56:53,MISSING_ACCOUNT
2026-05-05,2026-05-05 15:39:00,2026-05-05 15:39:00,V3C,,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,V3_Compression_Sniper_V3C,UNKNOWN,,,,N/A,NQ,NQ JUN26,LONG,1,28167.0,28156.75,-205.0,-205.0,-41.0,LOSS,Stop loss,28156.75,205.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,LATE_DAY_CONVICTION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.0,-1.0,-1.0,3,-240.0,2026-05-05 17:56:53,MISSING_ACCOUNT
