trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,exported_strategy_name,exported_bot_name,registry_strategy_name,registry_bot_name,registry_tab_name,registry_chart_location,source_file,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-06,2026-05-06 13:10:07,2026-05-06 13:10:44,V3C,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\OG\TradeLog\OG_MomentumSlope_v1_2_TradeLog.csv,OG,NQ,NQ JUN26,LONG,1,28568.0,28576.5,165.64,161.28,32.3,WIN,TARGET_HIT,28556.0,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,0.62,0.67,0.67,25,3875.48,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 13:10:44,2026-05-06 13:12:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,NQ Expansion A,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,N/A,NQ,NQ JUN26,LONG,1,28577.5,28574.25,-65.0,-65.0,-13.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.27,,,26,3810.48,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 13:10:44,2026-05-06 13:12:00,V3C,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\OG\TradeLog\OG_MomentumSlope_v1_2_TradeLog.csv,OG,NQ,NQ JUN26,LONG,1,28577.5,28574.25,-69.36,-73.72,-14.7,LOSS,SLOPE_EXIT,28565.0,250.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,1.27,-0.29,-0.29,27,3736.76,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 13:12:00,2026-05-06 13:18:00,V3C,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\OG\TradeLog\OG_MomentumSlope_v1_2_TradeLog.csv,OG,NQ,NQ JUN26,LONG,1,28572.25,28573.75,25.64,21.28,4.3,WIN,SLOPE_EXIT,28569.0,65.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,0,TREND_COMPRESSION,6.0,0.33,0.33,28,3758.04,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 13:50:07,2026-05-06 13:52:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,UNMAPPED,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28591.5,28598.0,-130.0,-130.0,-26.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,82,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,1,TREND_COMPRESSION,1.88,,,29,3628.04,2026-05-06 16:21:14,OK
2026-05-06,2026-05-06 13:50:07,2026-05-06 13:52:00,V3C,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\OG\TradeLog\OG_MomentumSlope_v1_2_TradeLog.csv,OG,NQ,NQ JUN26,SHORT,1,28591.5,28598.0,-134.36,-138.72,-27.7,LOSS,SLOPE_EXIT,28603.5,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,POST_LUNCH_ROTATION,82,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,1,TREND_COMPRESSION,1.88,-0.58,-0.58,30,3489.32,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 14:51:36,2026-05-06 14:53:00,V3C,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\OG\TradeLog\OG_MomentumSlope_v1_2_TradeLog.csv,OG,NQ,NQ JUN26,SHORT,1,28634.25,28642.75,-174.36,-178.72,-35.7,LOSS,SLOPE_EXIT,28646.25,240.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,82,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,0,TREND_COMPRESSION,1.4,-0.74,-0.74,31,3310.6,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 14:51:36,2026-05-06 14:53:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,UNMAPPED,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28634.25,28642.75,-170.0,-170.0,-34.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,82,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,0,TREND_COMPRESSION,1.4,,,32,3140.6,2026-05-06 16:21:14,OK
2026-05-06,2026-05-06 14:53:00,2026-05-06 14:54:00,V3C,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\OG\TradeLog\OG_MomentumSlope_v1_2_TradeLog.csv,OG,NQ,NQ JUN26,SHORT,1,28637.75,28650.25,-254.36,-258.72,-51.7,LOSS,STOP_HIT,28650.0,245.0,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,82,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,0,TREND_COMPRESSION,1.0,-1.06,-1.06,33,2881.88,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 14:59:57,2026-05-06 15:01:00,V3C,SimMomo1,MomentumSlopeStrategy v1.2,Momo 1mHA OG,,UNMAPPED,MomentumSlopeStrategy v1.2,,Momo 1mHA OG,Bottom Middle,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,N/A,NQ,NQ JUN26,SHORT,1,28639.5,28645.25,-115.0,-115.0,-23.0,LOSS,SLOPE_EXIT,,,TREND_COMPRESSION,BRACKET_MACRO,TrendUp,AFTERNOON_TREND_TEST,81,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,0,TREND_COMPRESSION,1.05,,,34,2766.88,2026-05-06 16:21:14,OK
