trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-04-09,2026-04-09 14:10:00,2026-04-09 14:30:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,25165.00,25158.00,140.00,140.00,28.0,WIN,SLOPE_EXIT,25206.75,835.00,2026-05-04 09:21:25
2026-04-09,2026-04-09 15:10:00,2026-04-09 15:30:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,25206.25,25216.00,195.00,195.00,39.0,WIN,SLOPE_EXIT,25168.50,755.00,2026-05-04 09:21:25
2026-04-10,2026-04-10 11:40:00,2026-04-10 11:45:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,25334.00,25293.25,815.00,815.00,163.0,WIN,TARGET_HIT,25375.25,825.00,2026-05-04 09:21:25
2026-04-14,2026-04-14 14:25:00,2026-04-14 14:25:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,25912.00,25890.25,435.00,435.00,87.0,WIN,TARGET_HIT,25934.75,455.00,2026-05-04 09:21:25
2026-04-14,2026-04-14 15:15:00,2026-04-14 15:25:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,25952.50,25975.75,465.00,465.00,93.0,WIN,TARGET_HIT,25927.75,495.00,2026-05-04 09:21:25
2026-04-15,2026-04-15 12:50:00,2026-04-15 13:00:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,26145.50,26112.75,655.00,655.00,131.0,WIN,TARGET_HIT,26179.75,685.00,2026-05-04 09:21:25
2026-04-15,2026-04-15 13:35:00,2026-04-15 13:55:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,26188.00,26194.50,130.00,130.00,26.0,WIN,SLOPE_EXIT,26153.75,685.00,2026-05-04 09:21:25
2026-04-16,2026-04-16 12:40:00,2026-04-16 12:45:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,26468.00,26516.50,-970.00,-970.00,-194.0,LOSS,STOP_HIT,26516.00,960.00,2026-05-04 09:21:25
2026-04-17,2026-04-17 09:55:00,2026-04-17 10:05:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,26698.75,26754.75,-1120.00,-1120.00,-224.0,LOSS,STOP_HIT,26754.25,1110.00,2026-05-04 09:21:25
2026-04-17,2026-04-17 10:15:00,2026-04-17 10:35:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,26765.50,26740.00,-510.00,-510.00,-102.0,LOSS,SLOPE_EXIT,26710.50,1100.00,2026-05-04 09:21:25
2026-04-17,2026-04-17 10:40:00,2026-04-17 10:50:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,26793.25,26845.00,1035.00,1035.00,207.0,WIN,TARGET_HIT,26741.00,1045.00,2026-05-04 09:21:25
2026-04-20,2026-04-20 10:50:00,2026-04-20 10:55:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,26696.25,26649.75,930.00,930.00,186.0,WIN,TARGET_HIT,26741.75,910.00,2026-05-04 09:21:25
2026-04-21,2026-04-21 10:30:00,2026-04-21 10:50:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,26827.00,26825.25,35.00,35.00,7.0,WIN,SLOPE_EXIT,26869.00,840.00,2026-05-04 09:21:25
2026-04-21,2026-04-21 13:45:00,2026-04-21 14:05:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,26713.25,26699.00,-285.00,-285.00,-57.0,LOSS,SLOPE_EXIT,26659.00,1085.00,2026-05-04 09:21:25
2026-04-21,2026-04-21 15:50:00,2026-04-21 15:55:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,26573.25,26634.25,-1220.00,-1220.00,-244.0,LOSS,STOP_HIT,26633.75,1210.00,2026-05-04 09:21:25
2026-04-22,2026-04-22 14:30:00,2026-04-22 14:50:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27006.75,27025.25,-370.00,-370.00,-74.0,LOSS,SLOPE_EXIT,27034.75,560.00,2026-05-04 09:21:25
2026-04-23,2026-04-23 09:55:00,2026-04-23 10:00:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27081.50,27038.25,-865.00,-865.00,-173.0,LOSS,STOP_HIT,27038.75,855.00,2026-05-04 09:21:25
2026-04-24,2026-04-24 13:30:00,2026-04-24 13:50:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27391.00,27415.50,-490.00,-490.00,-98.0,LOSS,SLOPE_EXIT,27428.25,745.00,2026-05-04 09:21:25
2026-04-28,2026-04-28 09:50:00,2026-04-28 10:00:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27214.50,27161.75,-1055.00,-1055.00,-211.0,LOSS,STOP_HIT,27162.25,1045.00,2026-05-04 09:21:25
