trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-05-01,2026-05-01 12:51:00,2026-05-01 12:51:00,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27816.0000,27825.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 13:01:01,2026-05-01 13:01:01,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27836.0000,27845.7500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 14:08:55,2026-05-01 14:08:55,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27868.0000,27877.7500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 14:19:12,2026-05-01 14:19:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27848.0000,27857.2500,185.00,185.00,37.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 14:28:24,2026-05-01 14:29:58,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27860.0000,27869.2500,185.00,185.00,37.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 14:50:59,2026-05-01 14:50:59,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27808.0000,27817.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 14:53:21,2026-05-01 14:53:21,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27804.0000,27813.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 14:59:45,2026-05-01 14:59:45,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27816.0000,27825.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 15:43:50,2026-05-01 15:50:00,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27868.0000,27877.5000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 15:54:40,2026-05-01 15:55:00,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27852.0000,27842.7500,-185.00,-185.00,-37.0,LOSS,Stop loss,,,2026-05-06 10:03:06
2026-05-01,2026-05-01 16:58:00,2026-05-01 16:58:00,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27768.0000,27777.2500,185.00,185.00,37.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:31:06,2026-05-04 09:31:06,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27846.5000,27856.2500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:31:45,2026-05-04 09:31:45,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27822.5000,27832.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:32:00,2026-05-04 09:32:00,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27826.5000,27836.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
