"Category","SourcePath","CopiedPath","Bytes","LastWriteTime","Lines","HeaderOrFirstLine","Note"
"01_Regime_Matrices","Backtest\ES_RegimeMatrix_Full.csv","01_Regime_Matrices\Backtest\ES_RegimeMatrix_Full.csv","3206510","2026-04-27 08:21:39","14934","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","Backtest\ES_RegimeMatrix_Full_SHADOW.csv","01_Regime_Matrices\Backtest\ES_RegimeMatrix_Full_SHADOW.csv","517495","2026-05-01 17:17:58","1195","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionGateReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,RegimeFlipCount10Bar,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","Backtest\NQ_RegimeMatrix_Full.csv","01_Regime_Matrices\Backtest\NQ_RegimeMatrix_Full.csv","3207805","2026-04-27 08:21:35","14951","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","Backtest\NQ_RegimeMatrix_Full_SHADOW.csv","01_Regime_Matrices\Backtest\NQ_RegimeMatrix_Full_SHADOW.csv","483954","2026-05-01 11:16:14","1185","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","V3D\ES_RegimeMatrix_Latest.csv","01_Regime_Matrices\V3D\ES_RegimeMatrix_Latest.csv","1259","2026-05-01 16:37:16","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","V3D\History\ES_RegimeMatrix_History.csv","01_Regime_Matrices\V3D\History\ES_RegimeMatrix_History.csv","5166943","2026-05-01 16:37:16","19300","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","V3D\History\ES_RegimeMatrix_History_SHADOW.csv","01_Regime_Matrices\V3D\History\ES_RegimeMatrix_History_SHADOW.csv","517495","2026-05-01 17:17:58","1195","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionGateReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,RegimeFlipCount10Bar,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","V3D\History\NQ_RegimeMatrix_History.csv","01_Regime_Matrices\V3D\History\NQ_RegimeMatrix_History.csv","5167312","2026-05-01 16:37:15","19316","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","V3D\History\NQ_RegimeMatrix_History_SHADOW.csv","01_Regime_Matrices\V3D\History\NQ_RegimeMatrix_History_SHADOW.csv","483954","2026-05-01 11:16:14","1185","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","V3D\History\V3C_V3D_Intraday_Comparison.csv","01_Regime_Matrices\V3D\History\V3C_V3D_Intraday_Comparison.csv","56383","2026-05-01 16:37:48","201","trade_date,symbol,checkpoint_time,generated_at,v3c_snapshot_time,v3d_snapshot_time,v3c_final_regime,v3d_final_regime,v3c_broad_regime,v3d_broad_regime,broad_agree,v3c_hmm_regime,v3d_hmm_regime,hmm_agree,v3c_direction,v3d_direction,direction_agree,v3c_confidence,v3d_confidence,confidence_delta,v3c_phase,v3d_phase,v3c_reason,v3d_reason,v3c_stale,v3d_stale,v3d_allow_expansion,v3d_allow_momo,v3d_allow_pine,v3d_allow_adx_di,v3d_allow_sniper","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","V3D\History\V3C_V3D_Regime_Comparison.csv","01_Regime_Matrices\V3D\History\V3C_V3D_Regime_Comparison.csv","5473","2026-05-01 16:37:48","11","trade_date,symbol,generated_at,v3d_final_regime,v3d_macro_regime,v3d_hmm_regime,v3d_reason,v3d_confidence,v3d_phase,v3d_total_checkpoints,v3d_final_regime_changes,v3d_macro_regime_changes,v3d_hmm_regime_changes,v3d_stale_count,v3d_pct_trend_expansion,v3d_pct_trend_compression,v3d_pct_rotation_liquid,v3d_pct_rotation_illiquid,v3d_pct_transition,v3d_pct_allow_expansion,v3d_pct_allow_momo,v3d_pct_allow_pine,v3d_pct_allow_adx_di,v3d_pct_allow_sniper,v3c_regime,v3c_hmm_regime,v3c_direction,v3c_confidence,v3c_data_source,v3c_regime_changes,v3c_pct_trend,v3c_pct_rotation,v3c_pct_balance,v3c_pct_transition,v3d_stability_score,v3c_stability_score,broad_agree,hmm_agree,direction_agree,confidence_delta,regime_change_delta,trade_count,winning_trades,losing_trades,scratch_trades,gross_pnl,net_pnl,win_rate_pct,profit_factor,avg_winner,avg_loser,avg_trade_pnl,max_winner,max_loser,total_contracts,bots_active,expansion_trades,expansion_pnl,expansion_win_rate,momo_trades,momo_pnl,momo_win_rate,fader_trades,fader_pnl,fader_win_rate,sniper_trades,sniper_pnl,sniper_win_rate,adx_di_trades,adx_di_pnl,adx_di_win_rate,pct_trades_in_correct_regime,pct_trades_regime_held,flag_review,flag_v3d_stale,flag_loss_day,notes","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"01_Regime_Matrices","V3D\NQ_RegimeMatrix_Latest.csv","01_Regime_Matrices\V3D\NQ_RegimeMatrix_Latest.csv","1274","2026-05-01 16:37:15","2","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,HMMAsOfTimestampET,HMMJoinLagMinutes,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,AllowExpansion_SizePct,MomoSizePct,AllowMomo_SizePct,PineSizePct,AllowPine_SizePct,ADX_DISizePct,AllowADX_DI_SizePct,SniperSizePct,AllowSniper_SizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,OverrideSource,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode,StateAgeBars,StaleDataFlag","Combined macro/HMM output, permissions, reason codes, and SHADOW comparison where present."
"02_HMM_Macro_Outputs","Active\ES_Macro_Regimes.csv","02_HMM_Macro_Outputs\Active\ES_Macro_Regimes.csv","17481290","2026-04-27 11:06:57","35067","trade_date,symbol,checkpoint_time,minutes_from_open,phase,macro_logic_version,pd_high,pd_low,pd_close,pd_range,pd_vah,pd_val,pd_poc,on_high,on_low,on_close,on_range,on_vah,on_val,on_poc,on_volume,on_range_pct_of_pd,rth_open,gap_vs_pd_close_atr,open_in_pd_value_flag,open_in_on_value_flag,last_price,close_in_pd_value_flag,close_in_on_value_flag,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,session_vwap,close_vs_vwap_atr,atr_5m,net_move_since_open_atr,directional_efficiency_since_open,ib_width_so_far,ib_extension_pct,price_vs_ib_high_atr,price_vs_ib_low_atr,checkpoint_state,official_bias_label,official_regime_label,tradable_flag,no_trade_reason,volatility_state,playbook_state","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","Active\ES_Regimes.csv","02_HMM_Macro_Outputs\Active\ES_Regimes.csv","16293067","2026-04-27 11:25:33","205039","TimestampET,StateId,RegimeLabel,Tradeable,AllowLong,AllowShort,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","Active\Macro_Regimes.csv","02_HMM_Macro_Outputs\Active\Macro_Regimes.csv","1424","2026-04-14 11:05:04","27","TimestampET,MacroBias","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","Active\NQ_Macro_Regimes.csv","02_HMM_Macro_Outputs\Active\NQ_Macro_Regimes.csv","18234718","2026-04-27 11:20:16","35113","trade_date,symbol,checkpoint_time,minutes_from_open,phase,macro_logic_version,pd_high,pd_low,pd_close,pd_range,pd_vah,pd_val,pd_poc,on_high,on_low,on_close,on_range,on_vah,on_val,on_poc,on_volume,on_range_pct_of_pd,rth_open,gap_vs_pd_close_atr,open_in_pd_value_flag,open_in_on_value_flag,last_price,close_in_pd_value_flag,close_in_on_value_flag,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,session_vwap,close_vs_vwap_atr,atr_5m,net_move_since_open_atr,directional_efficiency_since_open,ib_width_so_far,ib_extension_pct,price_vs_ib_high_atr,price_vs_ib_low_atr,checkpoint_state,official_bias_label,official_regime_label,tradable_flag,no_trade_reason,volatility_state,playbook_state","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","Active\NQ_Regimes.csv","02_HMM_Macro_Outputs\Active\NQ_Regimes.csv","16353515","2026-04-27 11:26:15","205821","TimestampET,StateId,RegimeLabel,Tradeable,AllowLong,AllowShort,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3C\ES_Regimes_V3C.csv","02_HMM_Macro_Outputs\V3C\ES_Regimes_V3C.csv","294315","2026-05-01 16:06:59","565","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3C\ES_Regimes_V3C_Latest.csv","02_HMM_Macro_Outputs\V3C\ES_Regimes_V3C_Latest.csv","1352","2026-05-01 16:06:59","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3C\History\ES_Regimes_V3C_History_20260428_20260428_170816.csv","02_HMM_Macro_Outputs\V3C\History\ES_Regimes_V3C_History_20260428_20260428_170816.csv","93573","2026-04-28 16:52:20","179","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\ES_Regimes_V3C_History_20260429_20260429_161029.csv","02_HMM_Macro_Outputs\V3C\History\ES_Regimes_V3C_History_20260429_20260429_161029.csv","155432","2026-04-29 16:01:31","298","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\ES_Regimes_V3C_History_20260430_20260430_165347.csv","02_HMM_Macro_Outputs\V3C\History\ES_Regimes_V3C_History_20260430_20260430_165347.csv","229023","2026-04-30 16:14:57","439","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\ES_Regimes_V3C_History_20260501_20260501_163748.csv","02_HMM_Macro_Outputs\V3C\History\ES_Regimes_V3C_History_20260501_20260501_163748.csv","294315","2026-05-01 16:06:59","565","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\ES_Regimes_V3C_Latest_20260428_20260428_170816.csv","02_HMM_Macro_Outputs\V3C\History\ES_Regimes_V3C_Latest_20260428_20260428_170816.csv","1330","2026-04-28 16:52:20","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\ES_Regimes_V3C_Latest_20260429_20260429_161029.csv","02_HMM_Macro_Outputs\V3C\History\ES_Regimes_V3C_Latest_20260429_20260429_161029.csv","1346","2026-04-29 16:01:31","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
