trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag,source_path,entry_dt,family,exported_strategy_name,exported_bot_name,registry_strategy_name,registry_bot_name,registry_tab_name,registry_chart_location,source_file,is_compression_candidate,is_kalman_candidate,audit_family,entry_regime_norm,v3c_regime_norm
2026-05-05,2026-05-05 10:35:13,2026-05-05 10:35:14,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28128.25,28128.25,0.0,0.0,0.0,LOSS,ENVELOPE_BREAK_EXIT,28131.5,130.0,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.02,0.0,0.0,1,0.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260505.csv,2026-05-05 10:35:13,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-05,2026-05-05 10:35:44,2026-05-05 10:35:44,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28129.5,28130.75,-50.0,-50.0,-10.0,LOSS,ENVELOPE_BREAK_EXIT,28134.5,200.0,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.0,-0.25,-0.25,2,-50.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260505.csv,2026-05-05 10:35:44,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-05,2026-05-05 10:36:03,2026-05-05 10:36:04,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28129.63,28131.5,-75.0,-75.0,-15.0,LOSS,ENVELOPE_BREAK_EXIT,28134.0,175.0,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.02,-0.43,-0.43,3,-125.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260505.csv,2026-05-05 10:36:03,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-05,2026-05-05 10:36:04,2026-05-05 10:36:04,V1A,SimV1A - Kalman Fader 2,KalmanPulse_Fader,Kalman Fade Mode A+,A+,NQ,NQ JUN26,SHORT,1,28129.5,28131.5,-40.0,-40.0,-8.0,LOSS,ENVELOPE_BREAK_EXIT,,,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.0,,,4,-165.0,2026-05-05 18:45:00,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260505.csv,2026-05-05 10:36:04,V1A Daily Export,,15 Range Momentum V1A,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-05,2026-05-05 10:35:13,2026-05-05 10:35:14,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28128.25,28128.25,0.0,0.0,0.0,LOSS,ENVELOPE_BREAK_EXIT,,,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.02,,,1,0.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260505.csv,2026-05-05 10:35:13,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-05,2026-05-05 10:35:44,2026-05-05 10:35:44,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28129.5,28130.5,-20.0,-20.0,-4.0,LOSS,ENVELOPE_BREAK_EXIT,,,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.0,,,2,-20.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260505.csv,2026-05-05 10:35:44,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-05,2026-05-05 10:36:15,2026-05-05 10:36:17,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28130.25,28132.75,-50.0,-50.0,-10.0,LOSS,ENVELOPE_BREAK_EXIT,,,TRANSITION,TREND,Balance,POST_IB_MACRO,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.03,,,3,-70.0,2026-05-05 18:45:00,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260505.csv,2026-05-05 10:36:15,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-05,2026-05-05 15:38:59,2026-05-05 15:41:50,V1A,SimV3C-NQ-2D,UNKNOWN,UNMAPPED,,NQ,NQ JUN26,LONG,1,28167.0,28156.75,-205.0,-205.0,-41.0,LOSS,STOP_HIT,,,TRANSITION,TREND,Balance,LATE_DAY_CONVICTION,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,2.85,,,1,-205.0,2026-05-05 18:45:00,UNMAPPED_ACCOUNT;UNMAPPED_BOT;SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260505.csv,2026-05-05 15:38:59,V1A Daily Export,,15 Range Momentum V1A,UNKNOWN,,,,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,True,False,V3C Compression,TRANSITION,TREND_COMPRESSION
2026-05-06,2026-05-06 10:35:33,2026-05-06 10:35:33,V1A,SimV1A - Kalman Fader 2,KalmanPulse_Fader,Kalman Fade Mode A+,A+,NQ,NQ JUN26,SHORT,1,28487.5,28488.25,-15.0,-15.0,-3.0,LOSS,ENVELOPE_BREAK_EXIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.0,,,1,-15.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:35:33,V1A Daily Export,,NQ_ADX_C,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:35:33,2026-05-06 10:35:34,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28487.25,28488.5,-45.0,-45.0,-9.0,LOSS,ENVELOPE_BREAK_EXIT,28490.75,140.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.02,-0.32,-0.32,2,-60.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:35:33,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:38:00,2026-05-06 10:40:00,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28488.5,28492.5,-160.0,-160.0,-32.0,LOSS,ENVELOPE_BREAK_EXIT,28535.75,1890.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,2.0,-0.08,-0.08,3,-220.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:38:00,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:56:26,2026-05-06 10:57:00,V1A,SimV1A - Kalman Fader 2,KalmanPulse_Fader,Kalman Fade Mode A+,A+,NQ,NQ JUN26,SHORT,1,28535.25,28537.5,-45.0,-45.0,-9.0,LOSS,ENVELOPE_BREAK_EXIT,,,TRANSITION,TREND,Balance,MID_MORNING_DISCOVERY,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.57,,,4,-265.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:56:26,V1A Daily Export,,NQ_ADX_C,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-06,2026-05-06 10:56:26,2026-05-06 10:57:00,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28535.25,28537.75,-95.0,-95.0,-19.0,LOSS,ENVELOPE_BREAK_EXIT,28564.5,1170.0,TRANSITION,TREND,Balance,MID_MORNING_DISCOVERY,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.57,-0.08,-0.08,5,-360.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:56:26,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-06,2026-05-06 12:24:02,2026-05-06 12:24:06,V1A,SimV1A - Kalman Fader 2,KalmanPulse_Fader,Kalman Fade Mode A+,A+,NQ,NQ JUN26,LONG,1,28576.5,28574.5,-40.0,-40.0,-8.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,Transition,LUNCH_AUCTION,70,TWO_SIDED_CONFIRMED,0.0,TREND_COMPRESSION,0.07,,,6,-400.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 12:24:02,V1A Daily Export,,NQ_ADX_C,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TREND_COMPRESSION
2026-05-06,2026-05-06 12:24:02,2026-05-06 12:24:06,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,28576.5,28574.5,-80.0,-80.0,-16.0,LOSS,STOP_HIT,28574.5,80.0,ROTATION_LIQUID,ROTATION,Transition,LUNCH_AUCTION,70,TWO_SIDED_CONFIRMED,0.0,TREND_COMPRESSION,0.07,-1.0,-1.0,7,-480.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 12:24:02,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TREND_COMPRESSION
2026-05-06,2026-05-06 12:39:00,2026-05-06 12:41:00,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,28563.25,28576.25,430.0,430.0,86.0,WIN,TARGET_HIT,28554.75,340.0,TREND_EMERGING,TREND,TrendUp,LUNCH_AUCTION,33,EMERGING_SIGNAL,0.0,TREND_COMPRESSION,2.0,1.26,1.26,8,-50.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 12:39:00,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,TREND_EMERGING,TREND_COMPRESSION
2026-05-06,2026-05-06 12:52:00,2026-05-06 12:52:00,V1A,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,28553.5,28544.5,-360.0,-360.0,-72.0,LOSS,STOP_HIT,28544.5,360.0,TREND_EMERGING,TREND,TrendUp,LUNCH_AUCTION,33,EMERGING_SIGNAL,0.0,TREND_COMPRESSION,0.0,-1.0,-1.0,9,-410.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 12:52:00,V1A Daily Export,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode A+,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,TREND_EMERGING,TREND_COMPRESSION
2026-05-06,2026-05-06 10:35:33,2026-05-06 10:35:34,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28487.5,28487.25,5.0,5.0,1.0,WIN,ENVELOPE_BREAK_EXIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.02,,,1,5.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:35:33,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:36:11,2026-05-06 10:36:11,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28491.75,28492.5,-15.0,-15.0,-3.0,LOSS,ENVELOPE_BREAK_EXIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.0,,,2,-10.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:36:11,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:36:44,2026-05-06 10:36:50,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,LONG,1,28487.0,28489.5,50.0,50.0,10.0,WIN,TARGET_HIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.1,,,3,40.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:36:44,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:37:25,2026-05-06 10:37:26,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28489.0,28487.25,35.0,35.0,7.0,WIN,TARGET_HIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.02,,,4,75.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:37:25,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:38:20,2026-05-06 10:38:20,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,LONG,1,28481.0,28480.0,-20.0,-20.0,-4.0,LOSS,ENVELOPE_BREAK_EXIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.0,,,5,55.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:38:20,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:38:52,2026-05-06 10:38:52,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28486.25,28488.25,-40.0,-40.0,-8.0,LOSS,ENVELOPE_BREAK_EXIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.0,,,6,15.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:38:52,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:56:26,2026-05-06 10:57:00,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28535.25,28537.5,-45.0,-45.0,-9.0,LOSS,ENVELOPE_BREAK_EXIT,,,TRANSITION,TREND,Balance,MID_MORNING_DISCOVERY,0,HIGH_CONFLICT,0.0,TREND_COMPRESSION,0.57,,,7,-30.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 10:56:26,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-06,2026-05-06 11:30:47,2026-05-06 11:31:00,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28575.5,28575.5,0.0,0.0,0.0,LOSS,ENVELOPE_BREAK_EXIT,,,TRANSITION,TREND,Transition,MID_MORNING_DISCOVERY,0,HMM_TRANSITION_TREND_BLOCKED,0.0,TREND_COMPRESSION,0.22,,,8,-30.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 11:30:47,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-06,2026-05-06 11:34:21,2026-05-06 11:34:26,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,SHORT,1,28574.25,28576.0,-35.0,-35.0,-7.0,LOSS,ENVELOPE_BREAK_EXIT,,,TRANSITION,TREND,Transition,MID_MORNING_DISCOVERY,0,HMM_TRANSITION_TREND_BLOCKED,0.0,TREND_COMPRESSION,0.08,,,9,-65.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 11:34:21,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,TRANSITION,TREND_COMPRESSION
2026-05-06,2026-05-06 11:38:01,2026-05-06 11:38:01,V1A,SimV1A- Kalman Fader 1,KalmanPulse_Fader_V2,Kalman Fader Mode A,A,NQ,NQ JUN26,LONG,1,28557.75,28557.25,-10.0,-10.0,-2.0,LOSS,ENVELOPE_BREAK_EXIT,,,ROTATION_LIQUID,ROTATION,Transition,MID_MORNING_DISCOVERY,70,TWO_SIDED_CONFIRMED,0.0,TREND_COMPRESSION,0.0,,,10,-75.0,2026-05-06 16:21:14,OK,C:\Users\Valued Customer\NT8_Regimes\V1A\History\V1A_TradeLog_20260506.csv,2026-05-06 11:38:01,V1A Daily Export,,Kalman Fader Mode A,KalmanPulse_Fader_V2,,Kalman Fader Mode A,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1A\TradeLog\V1A_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TREND_COMPRESSION
2026-05-01,2026-05-01 10:35:01,2026-05-01 10:35:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader_V1B,NQ Fader A,B,NQ,NQ JUN26,SHORT,1,27811.0,27811.25,-5.0,-5.0,-1.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,TrendDown,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TREND_COMPRESSION,0.0,,,1,-5.0,2026-05-02 19:39:27,OK,C:\Users\Valued Customer\NT8_Regimes\V1B\History\V1B_TradeLog_20260501.csv,2026-05-01 10:35:01,V1B Daily Export,,,,,,,,False,True,Kalman Faders,ROTATION_LIQUID,TREND_COMPRESSION
2026-05-04,2026-05-04 10:35:01,2026-05-04 10:35:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,NQ Expansion A,B,NQ,NQ JUN26,LONG,7,27889.75,27889.25,-70.0,-70.0,-2.0,LOSS,EnvelopeBreakExit,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.0,,,1,-70.0,2026-05-04 22:22:41,OK,C:\Users\Valued Customer\NT8_Regimes\V1B\History\V1B_TradeLog_20260504.csv,2026-05-04 10:35:01,V1B Daily Export,,,,,,,,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-04,2026-05-04 10:35:01,2026-05-04 10:35:01,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27889.5,27889.0,-15.0,-15.0,-3.0,LOSS,ENVELOPE_BREAK_EXIT,27887.5,80.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.0,-0.19,-0.19,2,-85.0,2026-05-04 22:22:41,OK,C:\Users\Valued Customer\NT8_Regimes\V1B\History\V1B_TradeLog_20260504.csv,2026-05-04 10:35:01,V1B Daily Export,,,,,,,,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
2026-05-06,2026-05-06 10:35:33,2026-05-06 10:35:34,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28487.5,28487.25,10.0,10.0,2.0,WIN,ENVELOPE_BREAK_EXIT,28490.75,130.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0.0,TRANSITION,0.02,0.08,0.08,1,10.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL,C:\Users\Valued Customer\NT8_Regimes\V1B\History\V1B_TradeLog_20260506.csv,2026-05-06 10:35:33,V1B Daily Export,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,False,True,Kalman Faders,ROTATION_LIQUID,TRANSITION
