trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp,source_path,entry_dt,family,design_lane,SnapshotTimestamp,FinalRegime,CandidateRegime,MacroRegime,MacroPlaybook,HMM_Micro,Phase,RegimeConfidence,ReasonCode,AllowCompressionBot,AllowFadeBot,AllowMomo,AllowLong,AllowShort,StaleDataFlag,AsymHysteresisGateOpen,AsymHysteresisReason,join_lag_min,retro_regime,lane_bucket,hypothesis_bucket
2026-05-04,2026-05-04 10:58:01,2026-05-04 10:58:03,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27893.0,27888.5,-180.0,-180.0,-36.0,LOSS,ENVELOPE_BREAK_EXIT,27886.75,250.0,2026-05-06 10:02:51,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 10:58:01,Kalman Faders,ROTATION_LIQUID,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.2166666666666666,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 10:58:01,2026-05-04 10:58:03,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27893.0,27888.5,-180.0,-180.0,-36.0,LOSS,ENVELOPE_BREAK_EXIT,27886.75,250.0,2026-05-05 07:42:22,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 10:58:01,Kalman Faders,ROTATION_LIQUID,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.2166666666666666,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 10:58:09,2026-05-04 10:59:14,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27889.5,27905.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 10:58:09,V3C Compression,TREND_COMPRESSION,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.35,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-04,2026-05-04 10:58:17,2026-05-04 10:58:17,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27894.5,27904.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 10:58:17,V3C Compression,TREND_COMPRESSION,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.4833333333333334,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-04,2026-05-04 10:58:23,2026-05-04 10:58:26,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,27899.5,27901.25,-70.0,-70.0,-14.0,LOSS,ENVELOPE_BREAK_EXIT,27906.0,260.0,2026-05-06 10:02:51,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 10:58:23,Kalman Faders,ROTATION_LIQUID,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.5833333333333333,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 10:58:23,2026-05-04 10:58:26,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,27899.5,27901.25,-70.0,-70.0,-14.0,LOSS,ENVELOPE_BREAK_EXIT,27906.0,260.0,2026-05-05 07:42:22,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 10:58:23,Kalman Faders,ROTATION_LIQUID,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.5833333333333333,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 10:59:37,2026-05-04 11:00:04,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27879.5,27863.75,-315.0,-315.0,-63.0,LOSS,Stop loss,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 10:59:37,V3C Compression,TREND_COMPRESSION,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,2.816666666666667,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-04,2026-05-04 10:59:39,2026-05-04 10:59:39,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27882.5,27892.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 10:59:39,V3C Compression,TREND_COMPRESSION,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,2.85,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-04,2026-05-04 11:00:36,2026-05-04 11:00:44,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27859.5,27875.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 11:00:36,V3C Compression,TREND_COMPRESSION,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,3.8,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-04,2026-05-04 11:00:40,2026-05-04 11:00:40,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27862.5,27872.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:00:40,V3C Compression,TREND_COMPRESSION,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,3.8666666666666667,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-04,2026-05-04 11:00:46,2026-05-04 11:00:56,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,,NQ,NQ JUN26,LONG,1,27864.5,27896.5,640.0,640.0,128.0,WIN,Profit target,,,2026-05-06 10:03:07,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2C_TradeLog.csv,2026-05-04 11:00:46,V3C Compression,TREND_COMPRESSION,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,3.966666666666667,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-04,2026-05-04 11:05:42,2026-05-04 11:05:42,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27886.5,27896.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:05:42,V3C Compression,TREND_COMPRESSION,2026-05-04 10:56:48,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,78,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,8.9,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-04,2026-05-04 11:06:00,2026-05-04 11:09:03,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27889.5,27873.25,-325.0,-325.0,-65.0,LOSS,Stop loss,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 11:06:00,V3C Compression,TREND_COMPRESSION,2026-05-04 11:05:58,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendDown,MID_MORNING_DISCOVERY,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,False,HYST_BLOCK_TRENDDOWN_AGE_1_OF_2,0.03333333333333333,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:07:12,2026-05-04 11:07:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27890.5,27900.25,195.0,195.0,39.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:07:12,V3C Compression,TREND_COMPRESSION,2026-05-04 11:06:07,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,1.0833333333333333,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:09:40,2026-05-04 11:09:40,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27874.5,27884.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:09:40,V3C Compression,TREND_COMPRESSION,2026-05-04 11:06:07,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,3.55,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:09:40,2026-05-04 11:09:43,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27874.5,27890.5,320.0,320.0,64.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 11:09:40,V3C Compression,TREND_COMPRESSION,2026-05-04 11:06:07,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,3.55,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:11:00,2026-05-04 11:13:00,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27882.5,27870.75,-470.0,-470.0,-94.0,LOSS,ENVELOPE_BREAK_EXIT,27846.25,1450.0,2026-05-06 10:55:15,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 11:11:00,Kalman Faders,ROTATION_LIQUID,2026-05-04 11:10:35,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,0.4166666666666667,TRANSITION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 11:11:00,2026-05-04 11:13:00,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27882.5,27870.75,-470.0,-470.0,-94.0,LOSS,ENVELOPE_BREAK_EXIT,27866.25,650.0,2026-05-06 13:41:20,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 11:11:00,Kalman Faders,ROTATION_LIQUID,2026-05-04 11:10:35,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,0.4166666666666667,TRANSITION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 11:11:00,2026-05-04 11:13:00,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27882.5,27870.75,-470.0,-470.0,-94.0,LOSS,ENVELOPE_BREAK_EXIT,27866.25,650.0,2026-05-06 13:36:25,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 11:11:00,Kalman Faders,ROTATION_LIQUID,2026-05-04 11:10:35,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,0.4166666666666667,TRANSITION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 11:11:00,2026-05-04 11:13:00,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,A,NQ,NQ JUN26,LONG,2,27882.5,27870.75,-470.0,-470.0,-94.0,LOSS,ENVELOPE_BREAK_EXIT,27866.25,650.0,2026-05-06 13:43:35,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 11:11:00,Kalman Faders,ROTATION_LIQUID,2026-05-04 11:10:35,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,0.4166666666666667,TRANSITION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 11:11:00,2026-05-04 11:13:00,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,LONG,2,27882.5,27870.75,-470.0,-470.0,-94.0,LOSS,ENVELOPE_BREAK_EXIT,27866.25,650.0,2026-05-06 12:22:55,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-04 11:11:00,Kalman Faders,ROTATION_LIQUID,2026-05-04 11:10:35,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,0.4166666666666667,TRANSITION,OUT_OF_LANE,OUT_OF_LANE
2026-05-04,2026-05-04 11:15:11,2026-05-04 11:15:11,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27850.5,27860.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:15:11,V3C Compression,TREND_COMPRESSION,2026-05-04 11:13:39,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,1.5333333333333334,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:15:11,2026-05-04 11:15:15,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27849.5,27865.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 11:15:11,V3C Compression,TREND_COMPRESSION,2026-05-04 11:13:39,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,1.5333333333333334,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:20:12,2026-05-04 11:20:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27774.5,27784.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:20:12,V3C Compression,TREND_COMPRESSION,2026-05-04 11:16:42,TRANSITION,TRANSITION,MEAN_REVERSION_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,52,HMM_TRANSITION_OR_RETURN_TO_OPEN,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,3.5,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:20:28,2026-05-04 11:20:28,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27770.5,27780.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:20:28,V3C Compression,TREND_COMPRESSION,2026-05-04 11:16:42,TRANSITION,TRANSITION,MEAN_REVERSION_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,52,HMM_TRANSITION_OR_RETURN_TO_OPEN,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,3.7666666666666666,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:20:30,2026-05-04 11:21:05,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27774.5,27758.5,-320.0,-320.0,-64.0,LOSS,Stop loss,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 11:20:30,V3C Compression,TREND_COMPRESSION,2026-05-04 11:16:42,TRANSITION,TRANSITION,MEAN_REVERSION_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,52,HMM_TRANSITION_OR_RETURN_TO_OPEN,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,3.8,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:22:11,2026-05-04 11:22:17,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27724.5,27740.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 11:22:11,V3C Compression,TREND_COMPRESSION,2026-05-04 11:16:42,TRANSITION,TRANSITION,MEAN_REVERSION_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,52,HMM_TRANSITION_OR_RETURN_TO_OPEN,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,5.483333333333333,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:22:11,2026-05-04 11:22:11,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27726.5,27736.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:22:11,V3C Compression,TREND_COMPRESSION,2026-05-04 11:16:42,TRANSITION,TRANSITION,MEAN_REVERSION_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,52,HMM_TRANSITION_OR_RETURN_TO_OPEN,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,5.483333333333333,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:22:36,2026-05-04 11:26:23,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,,NQ,NQ JUN26,LONG,1,27734.5,27765.5,620.0,620.0,124.0,WIN,Profit target,,,2026-05-06 10:03:07,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2C_TradeLog.csv,2026-05-04 11:22:36,V3C Compression,TREND_COMPRESSION,2026-05-04 11:16:42,TRANSITION,TRANSITION,MEAN_REVERSION_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,52,HMM_TRANSITION_OR_RETURN_TO_OPEN,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,5.9,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:23:37,2026-05-04 11:23:37,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,27742.5,27752.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-04 11:23:37,V3C Compression,TREND_COMPRESSION,2026-05-04 11:16:42,TRANSITION,TRANSITION,MEAN_REVERSION_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,52,HMM_TRANSITION_OR_RETURN_TO_OPEN,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,6.916666666666667,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-04,2026-05-04 11:23:38,2026-05-04 11:24:15,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,27744.5,27728.25,-325.0,-325.0,-65.0,LOSS,Stop loss,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-04 11:23:38,V3C Compression,TREND_COMPRESSION,2026-05-04 11:16:42,TRANSITION,TRANSITION,MEAN_REVERSION_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,52,HMM_TRANSITION_OR_RETURN_TO_OPEN,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,6.933333333333334,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
